time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),HR ,SpO2 ,RR ,etCO? ,imCO? ,FIO2 ,end of challenge
2950.4,1083,12,0.810572748,0.714820585,-2.112135091,1.525393333,0.827704694,0.702886507,-2.091761944,1.530591201,-2.183473599,0.728792968,0.113782272,-1.454680631,-2.133800112,0.718107169,0.117760272,-1.415692944,-3.775510932,0.857537067,0.305868602,-2.917973865,-5.26205631,1.973784652,0.737202139,-3.288271658,-4.655671202,1211.156485,1206.500814,-0.003930507,0.095752163,0.124818186,-2.912266567,-2.851907281,-4.633047998,-7.235840962,9.173976736,6.895251745,8.275374785,17.79351113,7.091803249,6.348043871,5.824020121,11.27709328,0.063216536,0.100178141,0.063787665,0.026728827,-1.850805734,15.6528011,13.80199536,-13.63021958,4.281189122,-2.488397845,1.792791276,2950.4,39.27658351,82.46340923,97.32149193,5.391779275,0.871965713,20.83971842,15.37800777,5.442949592,0.197166506,81.78811034,86.57728556,100.0006447,0.03591314,5.383932541,1.500869249,0.187946079,
2953.6,1084,12,0.798790696,0.689004614,-2.078069878,1.48779531,0.808044736,0.676106032,-2.052847647,1.484150768,-2.169999833,0.797339162,0.089651377,-1.37266067,-2.122479254,0.785357154,0.092317988,-1.3371221,-3.755728404,0.962691755,0.279337676,-2.793036649,-5.14734785,2.200570769,0.655563028,-2.94677708,-5.541226991,1211.593003,1206.051776,-0.004655059,0.109786082,0.131938704,-2.967338995,-2.907836408,-4.718420159,-7.347918619,9.258295443,6.878533512,8.247122931,18.01353922,7.201077406,6.340161986,5.832524581,11.58316396,0.06299181,0.100543025,0.064309639,0.026765862,-1.698043235,15.62593397,13.92789073,-11.74646195,4.433951621,-2.515264975,1.918686646,2953.6,37.76679506,79.11854533,97.49807757,5.360900591,0.678160726,20.83789886,15.35620957,5.423668901,0.467218051,84.14385045,92.02680794,99.99810737,0.014456485,5.517689037,1.408584493,0.199716392,
2956.8,1085,12,0.764183637,0.626898347,-2.147864322,1.391081983,0.760002468,0.612867579,-2.113503549,1.372870047,-2.357806045,0.76290363,0.099010654,-1.594902415,-2.311538815,0.749307016,0.098519607,-1.562231799,-4.107457033,1.055403913,0.211252378,-3.05205312,-5.607507881,2.101255904,0.710065566,-3.506251976,-1.686656931,1205.611864,1203.925207,-0.00152022,0.13728529,0.147134888,-3.120709675,-3.060845831,-5.162860946,-7.708763785,9.485854413,6.950472482,8.19246719,18.02060561,7.454083283,6.410632953,5.774246025,11.8078661,0.062198012,0.099568922,0.064500756,0.02728184,-1.332160686,15.35338243,14.02122175,-8.413608311,4.79983417,-2.787816511,2.012017659,2956.8,37.68393866,77.38128958,97.48236342,5.347310566,0.364882926,20.78840068,15.36513198,5.421234979,0.832500189,88.94672845,94.73311745,99.99949368,-0.017753114,5.49943015,1.192546577,0.205098538,
2960,1086,12,0.616098218,0.600241286,-2.275068156,1.216339504,0.60310117,0.585774822,-2.232074656,1.188875992,-2.731903419,0.708395263,0.106198708,-2.023508155,-2.682055322,0.69348155,0.103201331,-1.988573771,-4.825405577,1.003784591,0.188746504,-3.821620986,-6.510355049,1.921762567,0.77678489,-4.588592482,3.728447804,1198.120419,1201.848867,0.002891016,0.015856932,0.017326347,-3.440298682,-3.375536872,-5.829190168,-8.432117616,9.609622073,6.96234879,8.146030244,17.71126835,7.575756851,6.415606292,5.733030645,11.79809882,0.061640269,0.09929616,0.064786933,0.028243021,-0.86079808,15.14555254,14.28475446,-3.900454887,5.271196776,-2.995646401,2.275550375,2960,38.12925816,77.95724504,97.18481899,5.349164199,0.143245169,20.77336824,15.35971816,5.429953314,1.070065193,94.50358064,91.42543992,100.0009159,-0.009696611,5.461409772,1.065800496,0.201032551,
2963.2,1087,12,0.423462472,0.646105497,-2.34944401,1.069567968,0.40219752,0.6307932,-2.29654508,1.032990719,-3.055048357,0.785421904,0.07517836,-2.269626453,-2.9990899,0.767456375,0.070212888,-2.231633525,-5.441202259,0.869005239,0.240236658,-4.57219702,-7.214039372,1.982599175,0.744976411,-5.231440198,5.879909067,1196.079909,1201.959818,0.004653402,-0.222643025,-0.22859568,-3.840470261,-3.766546275,-6.310207498,-9.196638547,9.434566148,6.873863669,8.09657882,17.46175786,7.399665086,6.335129745,5.751064016,11.69338062,0.062439819,0.100583802,0.065815428,0.028783651,-0.659838563,15.33131174,14.67147318,-1.204570039,5.472156293,-2.809887202,2.662269091,2963.2,37.99361914,79.07235278,96.95519735,5.354008886,0.185911218,20.78313972,15.35777702,5.431907002,1.137229736,96.9369688,84.11896804,100.0003677,0.008687984,5.487143416,1.073802743,0.195204681,
2966.4,1088,13,0.360196412,0.724728679,-2.33019462,1.084925091,0.328381562,0.707629786,-2.267491969,1.036011348,-3.10345271,0.980920937,0.023836103,-2.122531773,-3.044094616,0.958156824,0.016973173,-2.085937792,-5.515888923,0.858822467,0.287481998,-4.657066456,-7.246477647,2.163528238,0.689947722,-5.082949409,3.98873785,1200.080707,1204.069445,0.003125765,-0.364532267,-0.379248224,-4.084373647,-4.002251441,-6.37471139,-9.410005886,9.161446811,6.786266978,8.044310916,17.55797152,7.145612561,6.267115688,5.795504661,11.6238222,0.06387699,0.10203809,0.067181987,0.028299377,-0.841395511,15.71889729,14.87750178,-2.025495308,5.290599344,-2.422301652,2.868297692,2966.4,37.80355938,79.51249984,97.12448384,5.355174181,0.427042101,20.77653782,15.37385951,5.415970358,1.114570448,92.03392263,77.66636299,99.99958322,0.006666561,5.518461121,1.072771624,0.194401879,
2969.6,1089,13,0.459055053,0.760141706,-2.260978228,1.219196759,0.419567997,0.741774819,-2.193512998,1.161342816,-2.910934138,1.104936424,0.005772414,-1.805997714,-2.852463528,1.07912653,-0.002586835,-1.773336997,-5.129523591,1.026906149,0.258968552,-4.102617442,-6.802597193,2.153933714,0.733417012,-4.648663479,1.094242989,1205.190391,1206.284634,0.000777378,-0.301086653,-0.322206822,-4.015870562,-3.931590058,-6.15642974,-8.956530907,9.138041673,6.722170369,8.013095905,17.77249174,7.13565002,6.203378166,5.804476101,11.59071525,0.064120379,0.102909756,0.067788202,0.027523499,-1.019854105,15.87946575,14.85961165,-3.49476654,5.112140751,-2.261733192,2.850407559,2969.6,38.51048931,79.5945933,97.51865717,5.353338646,0.655087253,20.7475555,15.38793417,5.390536087,1.072489059,81.10679321,74.57177504,99.99974049,-0.004268172,5.514552236,0.984413138,0.197628921,
2972.8,1090,13,0.554447565,0.729155625,-2.196482325,1.28360319,0.515252838,0.711174064,-2.131056368,1.226426902,-2.721712054,1.019136776,0.046889829,-1.702575278,-2.665813177,0.994902921,0.038000088,-1.670910256,-4.772285556,1.174919254,0.197480494,-3.597366301,-6.440955302,1.972300221,0.83442464,-4.468655081,-0.426526285,1207.801704,1207.375178,-0.000455733,-0.17470806,-0.195921225,-3.740848829,-3.660716099,-5.94720481,-8.413255523,9.376700991,6.627654694,8.018188068,17.73986404,7.348309735,6.089902843,5.783277576,11.57279918,0.062767552,0.10397048,0.067454823,0.027580154,-0.808074494,15.72161153,14.91353704,-1.793411415,5.323920362,-2.419587409,2.904332953,2972.8,39.67638084,78.9250653,97.70156534,5.347564809,0.751687236,20.71989452,15.38149611,5.374838502,1.033898161,72.27112925,74.01214713,100.0001337,-0.00532889,5.494561897,0.908297154,0.200648068,
2976,1091,13,0.530670418,0.678431643,-2.156965416,1.209102061,0.498465235,0.661624309,-2.097734276,1.160089544,-2.696891707,0.817288301,0.115591317,-1.879603406,-2.64285249,0.797618364,0.107506005,-1.845234126,-4.760385499,1.136773619,0.201966397,-3.62361188,-6.380057468,1.895410391,0.854108108,-4.484647077,-0.900473007,1208.427293,1207.52682,-0.000842105,-0.147761225,-0.163159074,-3.514180008,-3.440470854,-5.897159118,-8.275467859,9.576642822,6.55737471,8.052927398,17.4807173,7.487562275,6.020988913,5.803385066,11.56100211,0.061248503,0.105075575,0.067110855,0.028379554,-0.335251324,15.48046073,15.1452094,2.41600935,5.796743532,-2.660738218,3.136005314,2976,40.23583007,77.02857025,97.55993286,5.333164649,0.761402962,20.71244631,15.36489696,5.374855914,1.008993127,71.88542463,74.60460243,100.0001875,0.002088592,5.468877799,0.949476189,0.202988799,
2979.2,1092,13,0.496373251,0.644064646,-2.135879121,1.140437897,0.470630982,0.628091495,-2.082197497,1.098722477,-2.742362481,0.720787816,0.157192025,-2.021574665,-2.689257627,0.703926441,0.150564336,-1.985331186,-4.892038963,1.017463299,0.282623662,-3.874575665,-6.332042276,2.023322411,0.763268162,-4.308719866,-1.304915304,1208.776316,1207.471401,-0.001179136,-0.147691394,-0.157460513,-3.463150296,-3.393184068,-5.909502262,-8.355364687,9.533776947,6.617559409,8.089385209,17.3084258,7.401860371,6.112771139,5.870528651,11.52781623,0.061037322,0.104814542,0.067278233,0.028846906,-0.10082085,15.37508797,15.27426712,4.577773596,6.031174006,-2.766110969,3.265063037,2979.2,40.2588368,76.02542351,97.37082524,5.30809449,0.766869124,20.72562738,15.36119602,5.37438947,1.003838846,75.70346814,75.63562918,100.0000704,0.005719661,5.432403353,1.053396375,0.206701238,
2982.4,1093,13,0.590940916,0.606650307,-2.122920282,1.197591224,0.564166992,0.591355864,-2.069797416,1.155522856,-2.688817517,0.812421096,0.146421339,-1.876396421,-2.636187063,0.794013426,0.140256912,-1.842173637,-4.80258508,1.02096184,0.337641111,-3.78162324,-6.066904579,2.20051593,0.660461486,-3.86638865,-1.393285719,1208.980075,1207.586789,-0.001255929,-0.015709391,-0.027188873,-3.501238613,-3.430200489,-5.82354692,-8.267420509,9.322167203,6.765071084,8.094276426,17.38279234,7.220303586,6.279394088,5.890113838,11.47465638,0.06232522,0.103023899,0.067421847,0.0284768,-0.384136989,15.47251875,15.08838176,1.940610116,5.747857867,-2.66868019,3.079177677,2982.4,40.43508844,78.261974,97.35585123,5.278201836,0.786855805,20.7460142,15.37750199,5.357286287,1.005456881,73.72743527,76.21035585,99.99985905,-0.000715101,5.398528403,1.090643954,0.210751488,
2985.6,1094,13,0.720919721,0.553072015,-2.11938086,1.273991737,0.686850034,0.538513972,-2.062017312,1.225364006,-2.578695826,0.955586481,0.104644865,-1.623109345,-2.526367486,0.933615413,0.097473494,-1.592752073,-4.548236724,1.141477048,0.294544081,-3.406759676,-5.86252758,2.272152251,0.62819877,-3.590375329,-0.60881259,1208.265106,1207.656293,-0.000609143,0.167847706,0.148336062,-3.534282307,-3.459982899,-5.689713772,-8.134679831,9.129766617,6.858622954,8.066638253,17.5626871,7.119725011,6.349197882,5.817914617,11.4751814,0.064110626,0.10124084,0.067052141,0.02790363,-0.904823623,15.68180895,14.77698532,-2.911634735,5.227171233,-2.459389997,2.767781236,2985.6,40.30243297,81.38812427,97.42531211,5.25626149,0.799801182,20.75924071,15.39800771,5.33055036,0.99498456,64.64359696,75.73929726,99.99970748,-0.008233725,5.387479977,1.038815961,0.210935141,
2988.8,1095,13,0.693747359,0.524824958,-2.131207279,1.218572316,0.653099514,0.510098719,-2.0691554,1.163198233,-2.596128219,0.991337828,0.076587403,-1.604790391,-2.544446977,0.967556977,0.068045223,-1.576890001,-4.501698371,1.196089356,0.21494706,-3.305609014,-6.077618747,2.220707182,0.67049296,-3.856911566,0.470286318,1206.842911,1207.313197,0.000279045,0.168922401,0.143000794,-3.587466047,-3.512003954,-5.697787727,-8.298325929,9.039387093,6.852445956,8.037823912,17.63758914,7.10602639,6.301912926,5.730395559,11.57464835,0.065271279,0.100630231,0.066526042,0.027904869,-1.172330314,15.83629089,14.66396058,-5.327901043,4.959664541,-2.304908048,2.654756493,2988.8,38.87857672,80.45164466,97.41573869,5.253287695,0.799124036,20.76618269,15.40467516,5.313949243,0.973761866,58.68324867,75.26136741,100.0000946,-0.001043072,5.398065948,0.987105767,0.205533104,
2992,1096,13,0.580204551,0.563528284,-2.140566475,1.143732835,0.536075372,0.547053599,-2.075791998,1.08312897,-2.678782524,0.922102619,0.091630387,-1.756679905,-2.62839452,0.898739694,0.081702767,-1.729654826,-4.61868316,1.137723801,0.204040913,-3.48095936,-6.37545951,2.126157655,0.75165752,-4.249301855,0.366561968,1206.452017,1206.818579,0.000187214,0.016676267,-0.010978227,-3.600885143,-3.527134214,-5.756406961,-8.501617165,8.966278294,6.79885211,8.021934735,17.5700569,7.043064767,6.236041684,5.690860714,11.66114838,0.065740452,0.10120672,0.06633263,0.028322918,-1.143942285,15.93068371,14.78674142,-4.826189692,4.988052571,-2.210515237,2.777537334,2992,37.03831438,75.20119017,97.3833513,5.26555262,0.795874274,20.78076203,15.39960667,5.313128945,0.958237509,63.33666,76.21964817,100.0006299,0.013865167,5.410960749,0.989389648,0.199106643,
2995.2,1097,13,0.66280776,0.654445493,-2.103040933,1.317253253,0.616965737,0.635878811,-2.037365491,1.252844548,-2.488052801,0.855888157,0.139558004,-1.632164644,-2.439016749,0.833338363,0.128083154,-1.605678386,-4.326781932,1.141011844,0.260360745,-3.185770087,-5.955222838,2.098905619,0.818662665,-3.856317219,-2.135175459,1209.602037,1207.466862,-0.001857003,0.008362268,-0.018913074,-3.343940959,-3.272355112,-5.467793776,-8.054128457,8.833055273,6.747862955,8.01153094,17.49814399,6.883134751,6.215068943,5.672972102,11.5754738,0.066154177,0.1024055,0.066294215,0.028340083,-1.21329692,16.09639162,14.8830947,-5.204965458,4.918697935,-2.044807322,2.873890613,2995.2,37.01432743,70.93566593,97.48655629,5.273359219,0.796232531,20.80340056,15.39884106,5.316479316,0.955249267,73.50926262,78.00704648,100.0000038,0.00482106,5.405795035,1.006733232,0.19863018,
2998.4,1098,13,0.954547614,0.758252008,-2.002493164,1.712799623,0.913666615,0.739451844,-1.940790359,1.653118459,-1.963642712,0.849936662,0.184233877,-1.11370605,-1.915251321,0.82856274,0.173413367,-1.086688581,-3.46158483,1.312519759,0.289385463,-2.14906507,-4.805298085,2.177738893,0.822935166,-2.627559192,-6.874539651,1217.642891,1210.768352,-0.005671776,0.196295606,0.174214771,-2.813579373,-2.743814061,-4.774104589,-6.983036978,8.790078532,6.745954249,8.02995425,17.54829778,6.822243038,6.256079433,5.671876281,11.38630183,0.066182005,0.103105481,0.065979206,0.027730481,-1.450650573,16.2044862,14.75383563,-7.557251675,4.681344283,-1.936712739,2.744631543,2998.4,38.90823444,71.21231552,97.67133739,5.261175389,0.798542826,20.81138627,15.40803158,5.315229384,0.956185097,79.6693541,78.68643523,99.99878332,-0.024519256,5.373943188,0.999229782,0.204509121,
3001.6,1099,14,1.09139304,0.85603807,-1.897156702,1.94743111,1.069469487,0.839853947,-1.848610997,1.909323434,-1.589084472,0.875754522,0.20274068,-0.71332995,-1.540492782,0.857639435,0.19800506,-0.682853347,-2.764073061,1.495892611,0.245728115,-1.26818045,-4.044769562,2.269189125,0.774184104,-1.775580437,-11.65969432,1227.989076,1216.329382,-0.009460103,0.23535497,0.22961554,-2.464838993,-2.398132216,-4.259965671,-6.313958687,9.061816375,6.830797077,8.119787023,17.68641957,7.072459912,6.361107683,5.753028407,11.35578496,0.06464365,0.102282123,0.065443579,0.027227182,-1.393629199,15.90210349,14.50847429,-7.753320575,4.738365657,-2.239095456,2.499270201,3001.6,40.02536483,73.48405233,97.70553053,5.236541264,0.800575308,20.79108513,15.41759184,5.313377072,0.948582529,79.2321081,77.96887638,99.99973472,-0.013667259,5.328886551,0.99380538,0.208270509,
3004.8,1100,14,0.871417475,0.931990607,-1.872203248,1.803408082,0.876307945,0.91990538,-1.841400916,1.796213325,-1.773186605,0.89252522,0.201456394,-0.880661385,-1.723456371,0.879403517,0.20606252,-0.844052854,-2.934369839,1.485961843,0.19116088,-1.448407996,-4.485191664,2.264309754,0.737475486,-2.22088191,-13.33832966,1234.289182,1220.950853,-0.010727749,-0.060573132,-0.043597435,-2.665711825,-2.602859888,-4.420331682,-6.749501418,9.526906665,6.963177309,8.253474598,17.78388924,7.478982305,6.486362412,5.908190454,11.52145991,0.061875877,0.100419434,0.065042043,0.027314542,-0.897211708,15.24686709,14.34965538,-3.974538266,5.234783147,-2.89433185,2.340451297,3004.8,38.82909821,73.58809595,97.51648557,5.219722416,0.798716381,20.76258205,15.42134119,5.316759815,0.921372676,76.46716856,77.41540473,100.0022729,0.043454483,5.297962412,1.027667158,0.20354714,
3008,1101,14,0.571122572,0.946096477,-1.941294446,1.517219049,0.591480132,0.936531011,-1.919628382,1.528011142,-2.260438481,0.887853211,0.192551363,-1.37258527,-2.208442089,0.878061182,0.202181921,-1.330380907,-3.687241249,1.288402497,0.208557996,-2.398838752,-5.544133581,2.168504382,0.755359812,-3.375629199,-10.51249302,1232.137335,1221.624842,-0.008418136,-0.374973905,-0.345050879,-3.148291692,-3.08650327,-4.975643745,-7.712637964,9.758134515,7.064399108,8.326277296,17.79942448,7.630309424,6.566545779,5.981803177,11.55536245,0.060085631,0.098793034,0.064705886,0.027346116,-0.584964084,14.78810747,14.20314338,-1.805020081,5.547030771,-3.353091476,2.193939295,3008,37.30550295,71.5077077,97.2768163,5.217896221,0.788528308,20.75091984,15.42372698,5.322506616,0.867090335,75.86685464,77.68047137,100.0009278,0.033753722,5.29333529,1.074986227,0.196235129,
3011.2,1102,14,0.495879642,0.868910325,-2.027864184,1.364789967,0.511368273,0.858270162,-2.001318818,1.369638435,-2.537326952,0.854976538,0.176756327,-1.682350414,-2.483002226,0.844522645,0.183623711,-1.638479581,-4.297316197,1.053532785,0.302769309,-3.243783412,-6.230855412,2.035665389,0.815807976,-4.195190023,-5.023355294,1224.266481,1219.243126,-0.004016137,-0.373030684,-0.346901888,-3.39230349,-3.327524871,-5.350848982,-8.266520801,9.610662632,7.129339006,8.289614539,17.80417312,7.428390869,6.593509037,5.855365812,11.23517809,0.060323831,0.097432962,0.063885191,0.026587659,-0.966491531,14.77943955,13.81294802,-6.650685318,5.165503325,-3.361759395,1.80374393,3011.2,37.77987438,70.04225322,97.15413059,5.220940407,0.770269291,20.75014826,15.42203829,5.324360374,0.795326171,77.79352412,77.59782986,99.9957675,-0.075842592,5.300862708,1.074625891,0.196778291,
3014.4,1103,14,0.543232288,0.754329409,-2.058733607,1.297561697,0.548114143,0.740736911,-2.024702717,1.288851054,-2.538548417,0.785768331,0.160261554,-1.752780085,-2.483744661,0.772904326,0.162569694,-1.710840335,-4.572925603,0.902922264,0.394917822,-3.67000334,-6.446857396,1.885754302,0.885563709,-4.561103094,-0.582089302,1217.919778,1217.337689,-0.000455061,-0.211097121,-0.192622768,-3.324316748,-3.256648987,-5.475847867,-8.332611698,9.42611864,7.185142056,8.23049283,17.83872488,7.234775205,6.589835183,5.635901195,10.83916626,0.061085299,0.095862127,0.062399713,0.025568177,-1.630667812,14.87553275,13.24486494,-14.83327258,4.501327044,-3.265666191,1.235660853,3014.4,39.3563136,69.778862,97.1673729,5.220549987,0.743940947,20.74205654,15.39907047,5.323258097,0.741225609,78.86957638,76.39931221,99.99747691,-0.077609633,5.303122351,1.011897682,0.205104321,
3017.6,1104,14,0.47444381,0.730532501,-2.043307618,1.204976311,0.480613328,0.715937021,-2.011473875,1.196550349,-2.543573436,0.709012352,0.160217406,-1.834561083,-2.489966409,0.69581506,0.163036654,-1.794151348,-4.727620439,0.909382252,0.39922247,-3.818238187,-6.5973547,1.785676712,0.917376225,-4.811677988,-0.058628719,1217.79922,1217.740591,-1.96187E-05,-0.256088691,-0.235323693,-3.252585788,-3.185781469,-5.637002691,-8.383031412,9.458698767,7.176610862,8.246729169,17.87771263,7.297357297,6.525585247,5.542544177,10.80818363,0.061140912,0.095112734,0.061138876,0.025386592,-1.87757085,14.8471358,12.96956495,-18.29821203,4.254424006,-3.294063143,0.960360863,3017.6,39.54995052,69.05473029,97.25655631,5.219855112,0.701842076,20.73346779,15.35236076,5.325179666,0.742635502,76.79756437,75.08135458,100.008473,0.129270912,5.29961591,0.936082728,0.21168211,
3020.8,1105,14,0.317539839,0.847795379,-2.033155474,1.165335219,0.331719289,0.835108768,-2.007827322,1.166828057,-2.633785713,0.698003449,0.16983166,-1.935782264,-2.580663627,0.686265491,0.175973448,-1.894398136,-4.797907798,1.073220488,0.311676454,-3.72468731,-6.710326051,1.851970487,0.865772382,-4.858355563,-3.118951263,1222.609453,1219.490502,-0.002463845,-0.53025554,-0.503389479,-3.331789162,-3.266929118,-5.871128286,-8.562296538,9.484463513,7.046992023,8.298367187,17.92407854,7.38315007,6.370104886,5.630926583,11.13847281,0.061546362,0.096313663,0.06132572,0.026021593,-1.714081423,14.960364,13.24628258,-15.74745749,4.417913433,-3.180834945,1.237078488,3020.8,38.06534351,68.21136978,97.33202695,5.221688514,0.646511271,20.74235717,15.3168818,5.328774172,0.801364138,74.04554508,74.75369013,100.0066459,0.170277697,5.298366983,0.899337859,0.211656531,
3024,1106,14,0.243699829,0.971526369,-2.04370907,1.215226198,0.254385513,0.960490363,-2.015273171,1.214875876,-2.669263161,0.790573484,0.150441641,-1.878689677,-2.615205258,0.778376047,0.155724221,-1.836829211,-4.748705452,1.24169781,0.224113073,-3.507007642,-6.679113685,2.047115859,0.765938307,-4.631997825,-5.916082834,1226.713539,1220.797456,-0.004710054,-0.72782654,-0.706104849,-3.459836646,-3.393581306,-5.990403261,-8.726229544,9.276342529,6.882831025,8.277354447,17.97962186,7.236590817,6.20111116,5.741332092,11.40067037,0.063119666,0.098277913,0.062861059,0.026471733,-1.604128751,15.3398572,13.73572845,-12.57663064,4.527866104,-2.801341744,1.726524361,3024,36.79833168,69.36825504,97.32405959,5.220799538,0.613301786,20.75869805,15.32820787,5.323724561,0.877035362,73.895433,74.95150007,99.97164548,-0.213612479,5.300412588,0.902754654,0.209307671,
3027.2,1107,14,0.283870599,0.934332524,-2.061221485,1.218203123,0.2776339,0.921982286,-2.019734344,1.199616186,-2.63337129,0.911589752,0.094862712,-1.721781538,-2.578859067,0.896107066,0.094466581,-1.682752001,-4.742123756,1.227549684,0.22613221,-3.514574072,-6.701086869,2.150036487,0.728906595,-4.551050381,-4.665409609,1224.823005,1220.157595,-0.003708662,-0.650461925,-0.644348386,-3.544961043,-3.474966133,-5.969673439,-8.851123356,9.065431763,6.815548433,8.180708647,17.9705964,7.040735159,6.142730208,5.733826748,11.34176775,0.064264368,0.099262492,0.064250163,0.026365544,-1.605445765,15.60651821,14.00107245,-11.41350221,4.526549091,-2.534680732,1.991868359,3027.2,36.84438613,71.27046522,97.2708755,5.216309152,0.64221364,20.75328981,15.37023335,5.305480866,0.927276297,74.74768458,74.83777041,99.92299164,-0.36092468,5.300950147,0.906514102,0.209162064,
3030.4,1108,14,0.358724377,0.757474922,-2.086566966,1.116199299,0.337722237,0.742178036,-2.034192282,1.079900273,-2.653492189,0.941121726,0.059170332,-1.712370463,-2.599443411,0.922792515,0.053919813,-1.676650896,-4.876421281,1.054169569,0.297581309,-3.822251711,-6.896901856,2.058877973,0.785271492,-4.838023882,-0.214699482,1217.280267,1217.065568,-0.000141839,-0.398750545,-0.404455799,-3.594613915,-3.522235926,-5.93059085,-8.955779829,9.118258439,6.844229651,8.103736309,17.87726207,7.06127567,6.216101024,5.666546811,11.1686119,0.063703222,0.099610433,0.064689179,0.026229743,-1.460381021,15.5332084,14.07282738,-10.04866461,4.671613834,-2.607990538,2.063623296,3030.4,37.56488663,69.80029623,97.23868528,5.221022394,0.721109134,20.72082086,15.39487774,5.283791775,0.94597973,73.31883119,75.3085735,99.89956577,0.338844377,5.299201713,0.878700141,0.210317446,
3033.6,1109,14,0.407520145,0.603844354,-2.120848247,1.011364499,0.382662225,0.587008533,-2.065369128,0.969670758,-2.762169932,0.872737398,0.079733131,-1.889432534,-2.707396961,0.85398194,0.07341958,-1.853415021,-5.000304572,0.916096443,0.341503497,-4.084208129,-7.052810219,1.937389332,0.826771206,-5.115420887,2.934575871,1210.229904,1213.16448,0.002364614,-0.19632421,-0.204346308,-3.63490733,-3.561378901,-5.916401015,-8.990199551,9.234954803,6.905083202,8.090470647,17.81465059,7.171647165,6.350138222,5.674754039,11.15180399,0.063124883,0.099968674,0.065015703,0.026351577,-1.249857887,15.43929163,14.18943374,-7.943518878,4.882136969,-2.701907314,2.180229655,3033.6,38.38734081,66.12424571,97.1713544,5.24332439,0.79075629,20.68627738,15.38783821,5.270789025,0.951927539,71.64201275,78.05783846,99.89981686,0.744621761,5.299203344,0.826818867,0.210421606,
3036.8,1110,15,0.39270883,0.566548496,-2.148529875,0.959257326,0.370057793,0.55029693,-2.093918586,0.920354723,-2.864675246,0.821071623,0.10487674,-2.043603623,-2.807925114,0.802620707,0.099415833,-2.005304407,-5.026550143,0.900534586,0.316319816,-4.126015557,-7.073452236,1.945870325,0.776342952,-5.127581911,2.749533945,1208.2815,1211.031034,0.002189238,-0.173839666,-0.180239137,-3.685746869,-3.61054582,-5.927084729,-9.019322561,9.14229725,7.004106452,8.103919656,17.80149697,7.142992276,6.484701525,5.759903544,11.23893155,0.064239301,0.099209278,0.065793243,0.026582581,-1.220518316,15.5367833,14.31626498,-7.159826022,4.91147654,-2.604415643,2.307060897,3036.8,39.58530428,68.12262747,97.00943217,5.265224567,0.813344283,20.672438,15.37571411,5.267867396,0.949479371,74.70279904,82.2750871,99.88058768,-0.508323303,5.301582796,0.786807371,0.209801147,
3040,1111,15,0.322147824,0.619494932,-2.180367047,0.941642756,0.303053081,0.604027681,-2.128270446,0.907080761,-2.907588991,0.844251033,0.073727185,-2.063337958,-2.850523437,0.82546625,0.069373359,-2.025057187,-5.10225675,0.932600444,0.268610876,-4.169656306,-7.181990164,2.016299839,0.706667735,-5.165690324,2.211709449,1208.578897,1210.790606,0.001752536,-0.297347107,-0.3009746,-3.751840024,-3.675989687,-6.034857194,-9.198290003,9.01340847,7.118527748,8.118956091,17.67110494,7.081691857,6.560567096,5.804708105,11.24961347,0.065504637,0.097097033,0.066061648,0.027025587,-1.219872851,15.53830027,14.31842742,-7.10655018,4.912122005,-2.602898674,2.309223331,3040,40.90594315,78.68139341,96.88598528,5.257152182,0.803125535,20.68318282,15.37496144,5.26986878,0.922250319,81.76810938,84.30233052,99.82642832,-1.505298334,5.3012003,0.788133733,0.209828395,
