time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),HR ,SpO2 ,CO2 - ET ,TV - TV - 61664 ,TV - TV - 61665 ,MINVOL - MINVOL - 20812 ,MINVOL - MINVOL - 20816 ,O2 - INSP ,O2 - ET ,end challenge
854.4,270,15,0.778320006,-0.70616527,0.188021537,0.072154737,0.745782311,-0.690994844,0.170368765,0.054787467,1.090154815,-0.548491459,0.064447957,0.541663356,1.043375405,-0.540108102,0.053438565,0.503267304,1.308381777,-0.506244782,0.045343665,0.802136995,1.096769196,-0.353452911,0.021568599,0.743316285,128.3694578,136.3680231,264.7374809,0.485469813,1.484485276,1.436777155,1.638646273,1.583483507,1.814626558,1.450222107,8.157759512,6.216741163,7.374116295,6.826454834,12.39720721,10.35015494,9.872608419,9.635567646,0.139995912,0.200870816,0.136320623,0.155746844,28.78704554,31.20163182,59.98867736,47.01287783,7.283366814,-3.668647355,3.614719459,857.6,67.22472355,85.44925222,100.2002565,5.757700388,0.435075273,19.07944786,15.90371507,5.400053799,1.444239259,88.45331223,89.15345036,99.99962516,5.412006451,876.8071244,894.4470561,13.56040211,13.46159769,19.04464698,15.93743706,
857.6,271,15,0.690346426,-0.672363758,0.16551177,0.017982667,0.668773487,-0.664259779,0.152902439,0.004513709,1.07708756,-0.567399919,0.062097631,0.509687641,1.048111217,-0.562863299,0.05293076,0.485247918,1.298622737,-0.551446101,0.074190404,0.747176635,1.072662489,-0.352996192,0.051209296,0.719666297,127.4748262,135.5498343,263.0246606,0.485159612,1.362710184,1.333033266,1.644487479,1.610974516,1.850068838,1.425658681,8.236882411,6.32409305,7.402697954,6.819230785,12.428206,10.52837897,9.878095508,9.640859088,0.137634913,0.197349988,0.135384004,0.155845958,29.11199009,30.5059286,59.61791869,47.99493545,7.60831136,-4.364350578,3.243960782,860.8,65.51855848,88.56579599,100.037201,5.865282266,0.234078904,19.12918642,15.81285874,5.451422617,1.383003236,88.21327013,88.16168114,100.0073554,5.395436735,893.4380222,893.6869499,13.72436671,13.71333804,19.03848371,15.68384812,
860.8,272,15,0.569475201,-0.657807326,0.14332376,-0.088332124,0.551114508,-0.65035115,0.129592844,-0.099236642,0.961031678,-0.60210615,0.09156423,0.358925527,0.929670958,-0.599387436,0.083082191,0.330283522,1.150851017,-0.522969083,0.094100001,0.627881934,0.978047469,-0.377467778,0.077309096,0.600579692,126.4783735,134.6110585,261.089432,0.484817363,1.227282527,1.201465658,1.563137828,1.529058394,1.673820101,1.355515247,7.776381547,6.28067789,7.396380996,6.955598951,11.72858414,10.46134351,9.811278374,9.753033927,0.145977032,0.198890186,0.134723454,0.151167592,26.00942791,32.49892623,58.50835414,43.92719197,4.505749185,-2.371352944,2.134396241,864,64.53107937,87.50281444,100.0983577,5.87770813,0.123760013,19.20148963,15.7400582,5.531837825,1.158634828,90.91476747,87.90875624,100.0008863,5.373540383,871.2102507,877.7797909,13.64045711,13.69471118,18.91442838,15.60897446,
864,273,15,0.423279612,-0.701950552,0.146571041,-0.27867094,0.380421277,-0.678418575,0.119357076,-0.297997297,0.751417146,-0.603575857,0.119172307,0.147841289,0.675615389,-0.591135932,0.105845142,0.084479456,0.882404238,-0.457575079,0.091829631,0.424829159,0.81771162,-0.355423646,0.055396826,0.462287974,125.2486493,133.9449574,259.1936067,0.483622084,1.125230163,1.058839852,1.354993003,1.266751321,1.339979317,1.173135265,7.483779024,6.164116962,7.323489801,7.033302461,11.3371381,10.28936567,9.673746407,9.76505892,0.151853158,0.203113752,0.135459393,0.147789713,23.95587569,34.15909608,58.11497178,40.88589744,2.452196969,-0.711183095,1.741013873,867.2,65.82401523,83.4974141,100.2235159,5.80016148,0.100840513,19.35586622,15.72370442,5.591548859,0.798733016,91.82357326,88.81385171,99.9962113,5.405032626,779.3410665,801.8139016,13.19019525,13.22740548,18.90704369,15.69221462,
867.2,274,16,0.305888462,-0.712457649,0.131854767,-0.406569188,0.252181512,-0.683389694,0.102047442,-0.431208182,0.565922876,-0.547520515,0.099570223,0.018402361,0.477374611,-0.53089411,0.084977774,-0.053519498,0.677935413,-0.416645713,0.074591594,0.2612897,0.668042636,-0.280745048,0.010511932,0.387297588,124.4584599,133.4333822,257.8918421,0.483008758,1.018346111,0.935571206,1.113443391,1.008268721,1.094581126,0.948787685,7.911916915,6.092323968,7.31215836,6.940209723,12.01450078,10.19133519,9.683958572,9.629100664,0.144389002,0.205884721,0.135923149,0.150025564,26.0236081,32.90077891,58.92438701,43.5611025,4.519929376,-1.969500267,2.550429109,870.4,68.11534761,81.5271007,100.2048097,5.716869614,0.125391811,19.55248409,15.75665119,5.589027955,0.485880414,90.08632359,90.49710682,99.99916423,5.492324862,664.5439402,668.2669809,12.48194178,12.46035954,19.25334461,15.67590161,
870.4,275,16,0.316549568,-0.594610527,0.05466972,-0.278060959,0.287253025,-0.582877094,0.040930217,-0.295624068,0.56082541,-0.467473983,0.034431061,0.093351427,0.519612346,-0.461412351,0.026067654,0.058199995,0.712940939,-0.410034697,0.054693378,0.302906242,0.633189014,-0.237823685,0.005046929,0.39536533,124.8296845,132.7581097,257.5877942,0.484782068,0.911160094,0.870130119,1.028299393,0.981024697,1.122975635,0.871012699,8.484391675,6.132757396,7.401546604,6.763444558,12.90284489,10.25576649,9.883346983,9.449910578,0.134250911,0.204579873,0.1353168,0.155394935,29.42496541,30.59841063,60.02337603,48.19908031,7.921286682,-4.271868552,3.64941813,873.6,69.26509192,84.19236015,100.1789604,5.684559727,0.164262501,19.66554011,15.80076494,5.539683208,0.365268095,89.74051528,91.83264489,100.0019215,5.545122856,642.2660809,600.0573235,11.85569992,11.81044257,19.70016621,15.57269988,
873.6,276,16,0.437118811,-0.424480601,-0.049956721,0.012638211,0.434782381,-0.431789075,-0.049126424,0.002993306,0.687684646,-0.430849932,-0.025321174,0.256834714,0.692375044,-0.436868473,-0.027993523,0.255506571,0.877941311,-0.421587073,0.038171329,0.456354237,0.657745545,-0.265848725,0.041952036,0.39189682,126.1025532,131.823404,257.9259573,0.488611817,0.861599412,0.866571455,1.118534577,1.129243517,1.299528384,0.923594271,8.268268598,6.235451539,7.481708547,6.678877429,12.63448765,10.40445623,10.05276556,9.380156753,0.138900672,0.200838976,0.134697929,0.158102184,29.37206531,30.91965655,60.29172187,47.89517712,7.868386589,-3.950622626,3.917763963,876.8,68.91853752,88.37837153,100.3660914,5.685328951,0.202251612,19.6539709,15.82375062,5.493513185,0.389057605,91.01366172,92.14456218,100.0006391,5.496919569,742.9221745,688.0021125,11.58934317,11.54938195,19.70999047,15.68287891,
876.8,277,16,0.536098499,-0.378383257,-0.099765431,0.157715243,0.532820595,-0.387334114,-0.100446641,0.145486481,0.754499693,-0.489441566,-0.03035936,0.265058127,0.754918214,-0.495725205,-0.034093664,0.259193009,0.941550351,-0.450769934,0.028635808,0.490780418,0.625432163,-0.319026775,0.068705837,0.306405388,127.26084,130.90462,258.16546,0.492210387,0.914481756,0.920154709,1.243941259,1.250643419,1.392320285,0.944458939,7.438844765,6.28373029,7.477025896,6.748759812,11.41956729,10.47032594,10.03790067,9.479102201,0.154649013,0.198907732,0.134713148,0.156268895,25.99152073,33.70352125,59.69504198,42.83929822,4.487842009,-1.166757928,3.321084081,880,68.45800545,89.81828042,100.6137692,5.68832543,0.224560616,19.62135196,15.79819694,5.477502061,0.415243211,90.18403295,91.81735667,99.99904721,5.403679854,847.5089774,835.9005366,11.59767013,11.53452418,19.25917932,16.01343993,
880,278,16,0.557178864,-0.497588462,-0.062237935,0.059590402,0.525221282,-0.48820224,-0.07791327,0.037019042,0.738956607,-0.630528731,0.0228936,0.108427876,0.689477631,-0.622962632,0.012574507,0.066514999,0.912061838,-0.48893262,0.02994237,0.423129218,0.595384788,-0.356890364,0.067890871,0.238494424,127.3949896,130.4196941,257.8146838,0.493245024,1.054767325,1.013423522,1.369485338,1.312440263,1.400994458,0.952275152,7.127728504,6.254635659,7.399519761,6.8434281,10.87188679,10.42860725,9.884570384,9.601919808,0.160020051,0.199924939,0.135537162,0.153780748,24.35910875,34.9348812,59.29398995,40.40363283,2.855430027,0.064602022,2.92003205,883.2,68.87679974,88.40436597,100.6002352,5.700790828,0.217401086,19.66615546,15.70187163,5.480959941,0.390074741,87.60813282,91.33358856,99.99954582,5.365861668,835.9169436,870.2555766,11.53766468,11.43275374,18.97239967,16.1327595,
883.2,279,16,0.555694608,-0.635720141,0.011140024,-0.080025533,0.474803704,-0.590480054,-0.028865548,-0.11567635,0.776081696,-0.759504546,0.089852973,0.016577149,0.644217068,-0.726888185,0.069379978,-0.082671117,0.951303064,-0.502547528,0.039385765,0.448755536,0.682944874,-0.356271355,0.066621422,0.326673519,126.345887,130.3621886,256.7080755,0.491426193,1.191414749,1.065283759,1.535586242,1.371105254,1.453850592,1.039216228,7.767562866,6.226080709,7.262575111,6.836915888,11.68177563,10.39422886,9.678694393,9.584156318,0.147317355,0.201287704,0.137856459,0.153931515,27.0288372,32.76572799,59.79456518,44.22942418,5.525158471,-2.10455119,3.420607281,886.4,69.70740087,86.77106727,100.3618158,5.735166748,0.190702051,19.75709297,15.56421909,5.484109157,0.359738354,87.15184353,90.53850938,100.0004528,5.40234831,742.7156196,766.5698308,11.20154887,11.1132789,19.27154751,15.77361775,
886.4,280,16,0.55583202,-0.656951427,0.049199444,-0.101119406,0.415898122,-0.568440213,-0.020247865,-0.152542091,0.859129981,-0.764721937,0.116453102,0.094408044,0.629130638,-0.704845017,0.083854766,-0.075714379,1.024855592,-0.469116486,0.04361591,0.555739106,0.791782402,-0.272165957,0.063380875,0.519616446,124.8574662,130.294147,255.1516132,0.488815352,1.212783447,0.984338335,1.623851919,1.333975655,1.493972078,1.063948359,8.477226756,6.2056512,7.086443376,6.799439314,12.68783181,10.35510691,9.467235477,9.50996451,0.133726044,0.202207873,0.141562767,0.154668911,30.27526228,30.3367369,60.61199917,48.84897379,8.771583551,-4.533542281,4.23804127,889.6,70.10145011,86.02114954,100.2461723,5.769896424,0.17613806,19.80911049,15.47864217,5.477907732,0.359693321,88.22805947,89.29801243,100.0003295,5.456788458,702.8389753,671.6534413,10.70610463,10.71609108,19.82905322,15.22487823,
889.6,281,16,0.511726777,-0.583060968,0.033845079,-0.071334192,0.332484446,-0.468170529,-0.055503943,-0.135686083,0.826534644,-0.631804827,0.089127993,0.194729817,0.532587085,-0.558984965,0.048587987,-0.02639788,0.952959236,-0.399878628,0.032036135,0.553080609,0.746268922,-0.103498863,0.024680667,0.642770059,123.8900866,130.072559,253.9626456,0.487400048,1.094787745,0.800654975,1.458339472,1.09157205,1.352837864,0.849767785,8.451628875,6.133417811,6.962947944,6.84773349,12.75450403,10.19894673,9.337967727,9.555443305,0.134543727,0.204058024,0.144438811,0.153196241,30.10429001,30.72298126,60.82727127,48.53667591,8.60061128,-4.147297913,4.453313366,892.8,69.98806585,85.39019552,100.385154,5.773733733,0.191164085,19.81917345,15.51322522,5.462398078,0.373860259,86.63735875,88.04853211,99.99981435,5.486904438,768.9530174,706.5929182,10.28400676,10.38714897,20.10656195,14.92903244,
892.8,282,16,0.414216331,-0.502914316,-0.008024393,-0.088697985,0.251061224,-0.401077311,-0.089805819,-0.150016087,0.643283647,-0.46528895,0.043380123,0.177994697,0.377148293,-0.405922365,0.006989659,-0.028774072,0.758633421,-0.310069643,0.00870514,0.448563778,0.615286884,0.045608665,-0.042242069,0.660895549,123.5986906,130.0303648,253.6290553,0.486930012,0.917130647,0.652138536,1.108572597,0.783070657,1.068703065,0.569678218,8.099156117,6.075297386,7.004099735,6.923383534,12.36315651,10.04641127,9.407057297,9.662936114,0.141674223,0.204776384,0.143871726,0.151263595,28.10652347,32.21765785,60.32418132,45.86432108,6.602844743,-2.65262133,3.950223412,896,69.87065264,84.44300937,100.5363722,5.745978485,0.219838844,19.85732246,15.62415088,5.44460119,0.381088169,83.14037779,87.13613411,99.99972514,5.497458114,847.2385185,818.4192245,9.997397317,10.08946283,20.04707874,14.94654405,
896,283,16,0.333113495,-0.426641553,-0.055259122,-0.093528058,0.232666575,-0.368376713,-0.105924291,-0.135710138,0.480355413,-0.375914782,0.017799015,0.104440631,0.317461949,-0.346812163,-0.004323314,-0.029350214,0.666686639,-0.203435384,-0.018475535,0.463251255,0.619518188,0.06862083,-0.081088981,0.688139017,123.3685922,130.4059122,253.7745044,0.485905734,0.759755047,0.601043289,0.856270195,0.664274113,0.870122023,0.550897358,8.165024642,6.171876116,7.185552268,6.906665473,12.46240337,10.16807093,9.636540501,9.657881861,0.140433661,0.200730492,0.14019651,0.151790759,27.9209624,31.68203102,59.60299342,46.23664642,6.417283679,-3.188248161,3.229035518,899.2,70.23869731,83.32769645,100.5003076,5.712182812,0.236504714,19.9511731,15.70271437,5.436382979,0.381007873,82.92976549,86.26329241,100.000015,5.504731553,828.5304199,859.4710488,9.761310196,9.753646556,19.95270374,15.02629561,
899.2,284,16,0.331488246,-0.315932622,-0.097125188,0.015555623,0.273208094,-0.287511258,-0.125948864,-0.014303163,0.487957277,-0.385263457,0.015564795,0.10269382,0.394000152,-0.373360952,0.002946991,0.0206392,0.746732651,-0.123577965,-0.040531772,0.623154687,0.753560686,-0.01756279,-0.060689877,0.735997896,122.9554105,131.1113974,254.0668079,0.484031021,0.647420868,0.560719352,0.873220734,0.767361104,0.870310616,0.771123476,8.473872054,6.359950045,7.310738657,6.83127524,12.79734413,10.49687418,9.776375098,9.563751454,0.133770431,0.19485718,0.137328029,0.153763748,29.31285108,29.90829654,59.22114763,48.79802676,7.809172357,-4.961982635,2.847189721,902.4,71.08612127,81.92190646,100.4215196,5.694383591,0.235066467,20.04801923,15.70266981,5.441137842,0.377457959,85.8097896,85.17165958,100.0002932,5.506365506,730.5918603,778.9683914,9.581330274,9.500648417,19.97358947,15.02199722,
902.4,285,17,0.397013138,-0.213887704,-0.110171095,0.183125435,0.310676978,-0.169052065,-0.151770121,0.141624913,0.619240071,-0.443282445,0.018923319,0.175957626,0.479852998,-0.416937503,0.000169423,0.062915495,0.816127797,-0.162672525,-0.033400596,0.653455272,0.78303083,-0.118569768,-0.008202673,0.664461062,123.028034,131.875641,254.9036751,0.482960515,0.610900842,0.479729044,1.062522516,0.896790501,0.978800323,0.901600597,8.367536175,6.412365559,7.234483566,6.810018124,12.53160531,10.64724596,9.654122089,9.526276613,0.134472737,0.19423259,0.13841189,0.154265769,29.51667977,29.9384986,59.45517837,48.85585861,8.013001049,-4.931780582,3.081220467,905.6,71.53378377,80.43625753,100.5068778,5.695914673,0.228655541,20.09042747,15.67717883,5.443687297,0.374726649,85.80032516,84.35162857,100.0001543,5.492468797,661.1431803,673.6119256,9.570510529,9.514932386,20.01940125,14.99557712,
905.6,286,17,0.482715311,-0.236020009,-0.076415827,0.246695302,0.341536712,-0.154736545,-0.145546554,0.186800167,0.723034634,-0.484171249,0.017497128,0.238863385,0.494500937,-0.431820387,-0.013723825,0.06268055,0.760944147,-0.329138537,0.016778569,0.431805611,0.643617043,-0.185718917,0.036010506,0.457898127,124.2329547,132.2280226,256.4609774,0.484615247,0.71873532,0.496273258,1.207205883,0.926321324,1.090082684,0.82933596,7.890670734,6.298110744,7.078542975,6.85616802,11.82251069,10.5085701,9.447294407,9.565549213,0.142618165,0.198691361,0.141396713,0.152835874,28.03777026,31.83738976,59.87516002,46.02311722,6.534091533,-3.032889416,3.501202116,908.8,70.92896594,80.02165343,100.6322314,5.70272852,0.23107683,20.07677344,15.68356824,5.425436303,0.388068031,82.46768922,84.43097693,99.99960693,5.469372858,669.0509999,643.4569138,9.700918107,9.718129487,20.01629481,14.99809956,
908.8,287,17,0.559735697,-0.420199534,-0.013721133,0.139536163,0.420578737,-0.336639527,-0.083813534,0.08393921,0.729370828,-0.476852709,0.012429977,0.252518119,0.504038585,-0.422608139,-0.01971923,0.081430446,0.714785115,-0.471579206,0.069066109,0.243205909,0.556795153,-0.228721779,0.057140479,0.328073373,126.0706523,131.7458398,257.8164921,0.488751884,0.979935231,0.757218265,1.206223536,0.926646723,1.186364322,0.785516932,7.719692021,6.237718964,7.080686489,6.914523277,11.64035678,10.40290495,9.460021333,9.628419195,0.146180175,0.200530927,0.141526818,0.151112814,26.84564537,32.76748403,59.6131294,44.30632927,5.341966641,-2.102795148,3.239171493,912,70.45216322,81.29235934,100.4972694,5.692424822,0.244211566,20.04291639,15.70546457,5.389989398,0.428967134,82.51318003,85.23353026,99.99958124,5.454661819,696.5022769,669.1205729,9.737503237,9.790932248,19.99700355,14.98895744,
912,288,17,0.587902311,-0.652116087,0.040930074,-0.064213776,0.514216321,-0.607937745,0.001770989,-0.093721425,0.667870801,-0.461221814,0.01172965,0.206648987,0.549680964,-0.43279572,-0.007966345,0.116885244,0.790320459,-0.459883374,0.06492607,0.330437085,0.642996639,-0.256791362,0.060481416,0.386205277,127.1665637,130.7447588,257.9113225,0.492361293,1.240018398,1.122154066,1.129092615,0.982476684,1.250203832,0.899788001,8.124925036,6.351665913,7.263871637,6.955488525,12.32371614,10.55339619,9.693139401,9.711766454,0.140087332,0.196443845,0.137890679,0.150531012,27.18538558,31.45402028,58.63940586,45.77713315,5.681706856,-3.416258896,2.26544796,915.2,71.5266896,82.92752668,100.1258796,5.650475798,0.257845153,20.02119448,15.70140145,5.361331862,0.481234342,87.00019357,86.06366477,100.0005917,5.45251367,676.4371484,669.6097011,9.52404461,9.570409313,19.99050237,14.97175767,
915.2,289,17,0.512118286,-0.754997468,0.061225182,-0.242879182,0.492120667,-0.745865666,0.049276385,-0.253744999,0.571200311,-0.487473394,0.019931248,0.083726916,0.541746376,-0.482167462,0.011219725,0.059578913,0.856049591,-0.36717928,0.012739432,0.488870312,0.709336109,-0.274557193,0.057536824,0.434778917,126.6641017,130.325817,256.9899187,0.492126636,1.267115754,1.237986332,1.058673705,1.023913838,1.223228871,0.983893302,8.629625617,6.497207079,7.420060739,6.939220584,13.15049287,10.77982571,9.865134816,9.75599577,0.132525879,0.191765556,0.134414039,0.152066873,28.48657127,29.66389308,58.15046435,48.40809842,6.982892545,-5.206386095,1.77650645,918.4,72.83087694,83.28395891,99.92364922,5.583599379,0.259222218,20.01618344,15.68236903,5.353619931,0.514761159,88.44567718,86.54193462,100.0009218,5.450282838,625.396717,630.1497081,9.209604307,9.25494954,19.98974975,15.02884119,
918.4,290,17,0.367926352,-0.643621917,0.034915176,-0.275695566,0.339905621,-0.632650641,0.020960268,-0.29274502,0.474870777,-0.513553032,0.023647027,-0.038682255,0.432727028,-0.507813452,0.014541262,-0.075086424,0.77193237,-0.336890489,-0.022967237,0.435041881,0.604215232,-0.290011456,0.053937067,0.314203776,125.1234765,131.1573994,256.2808759,0.488000837,1.011548269,0.972556262,0.988423809,0.94054048,1.108822858,0.894226687,8.687770585,6.509716328,7.405305097,6.81995395,13.29288725,10.83153791,9.817340389,9.637825466,0.13238609,0.191825003,0.134337609,0.155763485,29.64673617,29.37044779,59.01718396,49.55349542,8.143057444,-5.49983139,2.643226054,921.6,71.92274007,82.86901284,100.1396926,5.516883274,0.245060592,19.99906443,15.69158289,5.35506276,0.521387098,84.30893107,86.53322954,99.99908974,5.434081338,619.5388836,618.7640028,9.080785083,9.143003929,20.0032757,15.19880663,
921.6,291,17,0.304427406,-0.40969135,-0.029181858,-0.105263944,0.237565231,-0.377334105,-0.061153061,-0.139768873,0.452079813,-0.467550411,0.009370516,-0.015470597,0.344941995,-0.448944599,-0.006012912,-0.104002604,0.656393803,-0.365948866,-0.011987342,0.290444937,0.501447419,-0.277462183,0.040574453,0.223985235,123.9741523,132.4263406,256.4004929,0.483887291,0.714118756,0.614899336,0.919630224,0.793886593,1.022342669,0.778909602,8.311547631,6.394891171,7.297410541,6.663410296,12.71297413,10.68735823,9.68305659,9.411976438,0.138519128,0.196014659,0.136551849,0.159316821,29.97084928,30.51384609,60.48469537,48.72979198,8.467170554,-4.356433087,4.110737467,924.8,69.42440776,83.51136376,100.5079103,5.475920974,0.223469047,19.93886238,15.73599573,5.34733736,0.518460327,81.14201039,85.78794856,99.9980818,5.397777221,691.5349148,682.6783437,9.223424516,9.282071409,20.02636721,15.43475054,
924.8,292,17,0.394372067,-0.234657673,-0.094070656,0.159714395,0.314499878,-0.194572479,-0.133015762,0.119927399,0.520868733,-0.396956325,-0.005895055,0.123912408,0.390487041,-0.374298673,-0.0232614,0.016188368,0.695433978,-0.363665306,0.015233634,0.331768672,0.590245511,-0.200236652,0.014551959,0.390008859,124.083386,132.7233893,256.8067753,0.483622258,0.62902974,0.509072358,0.917825058,0.764785714,1.059099285,0.790482163,7.927396459,6.23744251,7.254140074,6.616575885,12.0471982,10.43855072,9.659342121,9.309726122,0.143796366,0.201187165,0.137815317,0.159666549,29.27265618,31.85037049,61.12302667,46.96990288,7.768977452,-3.019908684,4.749068768,928,68.12698035,85.45517545,100.6078704,5.465897638,0.203775212,19.8493507,15.78493085,5.329587623,0.52022805,82.13608458,84.46058581,100.0013552,5.353573106,777.6572405,771.3014462,9.43837511,9.462052575,20.00588244,15.65205218,
928,293,17,0.4999555,-0.191083398,-0.127227491,0.308872102,0.447824328,-0.16519026,-0.153822355,0.282634068,0.571119045,-0.409610734,0.000290067,0.161508311,0.4864198,-0.397207368,-0.012047083,0.089212432,0.831694941,-0.32724766,0.022599316,0.504447281,0.729329545,-0.103411388,0.002701721,0.625918157,124.8678793,131.9375584,256.8054378,0.486322989,0.691038897,0.613014589,0.98072978,0.883627168,1.1589426,0.832740934,7.819582384,6.112377586,7.328074451,6.706072583,11.83600307,10.19023536,9.774009236,9.398579498,0.144981903,0.20468868,0.136577564,0.156825256,27.90940732,32.60491603,60.51432335,45.27534183,6.405728599,-2.265363152,4.140365447,931.2,68.51741043,86.96765201,100.4072136,5.466351982,0.188285551,19.78028032,15.82320388,5.314313086,0.523612937,83.13649932,83.40406936,100.0038921,5.332962434,800.6704064,801.3981792,9.495229225,9.508201528,19.94750744,15.73866596,
931.2,294,17,0.443503297,-0.190504184,-0.134149129,0.252999113,0.43071596,-0.184398281,-0.142268518,0.246317679,0.49275071,-0.484799847,0.012387337,0.007950863,0.475126045,-0.486124876,0.006992577,-0.010998831,0.856672033,-0.317205187,0.007206912,0.539466846,0.677817506,-0.087000378,0.026958994,0.590817128,124.9527125,131.394104,256.3468165,0.487354884,0.634007481,0.615114241,0.977550557,0.961250922,1.17387722,0.764817885,7.909924093,6.105268163,7.444577912,6.801884419,12.03972585,10.12112214,9.90712759,9.498400439,0.144268097,0.204067767,0.134053787,0.153997819,26.72523065,32.69422629,59.41945694,44.30565264,5.221551926,-2.176052889,3.045499037,934.4,68.59189514,86.55619333,100.2196026,5.456098203,0.174392162,19.75751032,15.86357944,5.307486707,0.521693572,82.94686953,83.10798316,99.99812325,5.341628967,785.9291569,782.9484688,9.413303998,9.488691778,19.97537242,15.64619792,
934.4,295,17,0.252480734,-0.147766581,-0.138705336,0.104714152,0.255368277,-0.148558821,-0.139480478,0.106809456,0.328979664,-0.494152919,0.002445879,-0.165173256,0.339189831,-0.499858369,-0.000551261,-0.160668538,0.717474996,-0.327724333,-0.011419931,0.389750662,0.48622885,-0.15507602,0.057200573,0.331152829,123.7622486,131.9038687,255.6661173,0.484356743,0.400247315,0.403927098,0.823132583,0.8390482,1.045199329,0.64130487,8.033435621,6.23037795,7.496460322,6.810915761,12.31500184,10.3174386,9.942756431,9.49030568,0.143213397,0.199745659,0.132647598,0.153510693,26.56418534,32.21504004,58.77922538,44.56498682,5.060506613,-2.655239135,2.405267478,937.6,67.41858602,84.33228842,100.2484334,5.445263039,0.159521914,19.76135349,15.9021142,5.304028636,0.51637156,85.27123131,83.12977887,99.99213188,5.326483016,819.4203162,805.7254614,9.438948899,9.601637646,20.10592256,15.54726498,
937.6,296,0,0.122107299,-0.090915224,-0.152319943,0.031192075,0.103405744,-0.079189344,-0.163700164,0.0242164,0.224914765,-0.395135228,-0.021442212,-0.170220463,0.199425991,-0.391800625,-0.029131311,-0.192374634,0.564775842,-0.290646038,-0.020416492,0.274129805,0.401997754,-0.190051205,0.043852019,0.211946549,122.1659776,132.5668529,254.7328305,0.480357665,0.213022523,0.182595088,0.620049993,0.591226616,0.85542188,0.592048959,8.175522513,6.339637333,7.434054688,6.793653153,12.52282475,10.54933018,9.852453426,9.478873766,0.140773044,0.196918211,0.133740971,0.154172845,27.40668843,31.4909266,58.89761503,45.79624285,5.903009702,-3.37935258,2.523657122,940.8,66.02639874,81.74070382,100.4087718,5.465716582,0.142801166,19.76617621,15.89640165,5.300342248,0.513100203,89.83991898,83.44837517,100.0023089,5.246905479,891.3016934,882.2510909,9.74039178,9.909700889,20.07135719,15.69151034,
940.8,297,0,0.15411633,-0.080854279,-0.174133208,0.073262051,0.089759013,-0.04415691,-0.207243332,0.045602103,0.244462065,-0.276754796,-0.032060485,-0.032292731,0.142746328,-0.256923774,-0.048816188,-0.114177445,0.532350697,-0.177270328,-0.032296453,0.355080369,0.489466878,-0.106768424,-0.013129119,0.382698454,121.3263893,132.0315471,253.3579364,0.479660867,0.234970609,0.133915924,0.52121686,0.399670102,0.709621025,0.596235303,8.337616253,6.29940486,7.295838805,6.858293603,12.71195117,10.53861747,9.685337924,9.596766813,0.137537189,0.199088517,0.136538652,0.153177639,28.09373603,31.1496101,59.24334614,46.62245537,6.590057306,-3.720669074,2.869388232,944,65.40644768,80.64971046,100.5238851,5.522747502,0.126498129,19.77312216,15.81827328,5.299704119,0.509746981,92.06387205,85.13065981,100.0169617,5.161350091,888.5793027,901.6185462,10.18332184,10.25495233,19.66879547,16.01501979,
