time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),SpO2 ,CO2 - ET ,CO2 - MIN ,TV - TV - 61664 ,TV - TV - 61665 ,MINVOL - MINVOL - 20812 ,O2 - INSP ,O2 - ET ,end challenge
35.2,134,0,-1.205868622,-1.007330836,0.174431161,-2.213199458,-1.205868622,-1.007330836,0.174431161,-2.213199458,-1.25641684,-0.940461069,0.174210923,-2.196877909,-1.25641684,-0.940461069,0.174210923,-2.196877909,-1.10787041,-1.055431703,0.13911736,-2.163302114,-1.216863206,-0.955268807,0.10429541,-2.172132013,59.63494056,33.95014863,93.58508919,0.636283149,-0.198537785,-0.198537785,-0.315955771,-0.315955771,-0.052438707,-0.261594398,8.581028694,8.319383862,8.406352211,8.395868645,11.04595605,9.575146084,9.455722755,9.386482705,0.112566968,0.102108288,0.101220778,0.097922595,14.26691315,19.78429769,34.05121084,42.42538576,29.61079104,17.66561939,47.27641043,35.2,70.03047644,6.73088E-25,99.9298906,5.719614233,0.460116109,19.3639763,14.47641829,5.184505344,0.603181512,-8.7639E-26,98.61143152,5.07719283,0.172617947,1117.48274,1048.96214,6.57199422,19.90394572,14.5657933,
38.4,135,0,-1.334431239,-0.89054486,0.133970823,-2.224976099,-1.334431239,-0.89054486,0.133970823,-2.224976099,-1.54015199,-0.947948752,0.209318208,-2.488100742,-1.54015199,-0.947948752,0.209318208,-2.488100742,-1.459799935,-1.047710823,0.175732592,-2.507510758,-1.581930676,-0.938094288,0.137520467,-2.520024964,60.02174508,33.80954559,93.83129067,0.638592934,-0.443886379,-0.443886379,-0.592203238,-0.592203238,-0.412089113,-0.643836388,8.865077058,8.253259711,8.539161078,8.429252704,11.50817367,9.57061363,9.647169698,9.615641003,0.109875648,0.101987175,0.10102291,0.096789981,14.33101007,19.38965415,33.72066422,43.68101181,29.67488796,17.27097585,46.94586381,38.4,69.59188575,8.22984E-24,100.0517209,5.821643163,0.468855704,19.15213734,14.23177913,5.293178149,0.659557424,5.97596E-24,98.76007569,5.164557278,0.440829828,1254.9999,1196.491594,6.652808259,19.48967795,14.11301451,
41.6,136,0,-1.256708546,-0.801293648,0.123599515,-2.058002194,-1.256708546,-0.801293648,0.123599515,-2.058002194,-1.526564724,-0.840880307,0.214484237,-2.367445031,-1.526564724,-0.840880307,0.214484237,-2.367445031,-1.468873129,-1.006954669,0.210579561,-2.475827798,-1.538613789,-0.761613381,0.103424266,-2.30022717,60.40903862,33.87913101,94.28816963,0.639428421,-0.455414898,-0.455414898,-0.685684417,-0.685684417,-0.46191846,-0.777000408,8.613747588,8.306564242,8.200215713,8.435606865,10.95782072,9.622588412,9.25988127,9.342959387,0.110817611,0.105148314,0.103029419,0.099077481,15.14688863,19.61728325,34.76417188,43.75575469,30.49076652,17.49860495,47.98937147,41.6,68.81073664,2.20996E-25,100.0987255,5.82210547,0.507059013,19.2889912,14.24216771,5.315805479,0.684386957,1.25093E-24,98.89644319,5.258256485,0.72487731,1196.609085,1313.318154,6.811704815,19.10178833,13.93794605,
44.8,137,0,-1.193073597,-0.766177952,0.147733987,-1.959251548,-1.193073597,-0.766177952,0.147733987,-1.959251548,-1.414456301,-0.699135067,0.184117695,-2.113591369,-1.414456301,-0.699135067,0.184117695,-2.113591369,-1.374996028,-0.943051358,0.213451119,-2.318047386,-1.43585204,-0.562126549,0.051278572,-1.997978588,60.61388006,34.12378213,94.7376622,0.638424204,-0.426895645,-0.426895645,-0.715321234,-0.715321234,-0.43194467,-0.873725491,8.441529649,8.285845609,7.984419628,8.323702394,10.67240377,9.562518066,8.96886757,9.062128553,0.112400035,0.106311636,0.104469336,0.100711734,15.57236683,19.84964784,35.42201467,43.7445786,30.91624472,17.73096954,48.64721427,44.8,68.06605218,-1.55297E-23,100.1185801,5.761976275,0.548510731,19.45870125,14.40764531,5.258615059,0.698213614,-1.10786E-23,98.93165145,5.363180652,0.848516604,1107.247764,1348.633466,6.965634874,18.97291275,13.97722259,
48,138,0,-1.328810745,-0.645935307,0.120743849,-1.974746053,-1.328810745,-0.645935307,0.120743849,-1.974746053,-1.540205589,-0.553325101,0.108069393,-2.093530691,-1.540205589,-0.553325101,0.108069393,-2.093530691,-1.575714667,-0.86726959,0.170716213,-2.442984257,-1.749348413,-0.526445585,0.019751274,-2.275793999,60.91518881,34.64744715,95.56263596,0.636096761,-0.682875438,-0.682875438,-0.986880488,-0.986880488,-0.708445076,-1.222902828,8.507141012,8.219394872,8.077857734,8.266725501,10.911017,9.492473344,9.05334199,9.112961891,0.11310861,0.105268415,0.104142099,0.099963615,15.13899837,19.95220436,35.09120273,43.41390605,30.48287626,17.83352606,48.31640233,48,67.80630371,-3.23802E-24,100.1931882,5.710221284,0.576096429,19.4665006,14.51729603,5.200087032,0.708242015,-4.37829E-24,98.89655243,5.418158163,0.800567447,1205.590784,1336.822871,7.073903578,18.99179504,14.02784851,
51.2,139,0,-1.55814196,-0.357997708,0.005188162,-1.916139668,-1.55814196,-0.357997708,0.005188162,-1.916139668,-1.8884439,-0.395173702,0.015629932,-2.283617602,-1.8884439,-0.395173702,0.015629932,-2.283617602,-2.042121258,-0.802663279,0.124289158,-2.844784537,-2.363119538,-0.679938721,0.010875764,-3.043058259,61.45021106,35.57978221,97.02999327,0.632155209,-1.200144251,-1.200144251,-1.493270198,-1.493270198,-1.239457979,-1.683180818,8.570167863,8.233193146,8.250161952,8.338723547,11.07434519,9.533304024,9.259486567,9.279424141,0.113101662,0.104495107,0.102606899,0.098711381,14.4730087,20.00686065,34.47986935,42.56681943,29.81688659,17.88818235,47.70506894,51.2,67.8579062,2.87923E-23,100.3111406,5.683539579,0.598719272,19.42781899,14.51492706,5.190517636,0.717760919,2.01644E-23,98.83814087,5.363948977,0.709203011,1451.291363,1315.873811,7.148347005,18.95539087,14.01438755,
54.4,140,0,-1.673345196,-0.104701258,-0.098560567,-1.778046454,-1.673345196,-0.104701258,-0.098560567,-1.778046454,-2.145827495,-0.293448968,-0.026190002,-2.439276463,-2.145827495,-0.293448968,-0.026190002,-2.439276463,-2.388534896,-0.781565905,0.122609808,-3.1701008,-2.77794189,-0.837722489,0.003559046,-3.615664379,62.01210039,36.46225064,98.47435103,0.628627262,-1.568643938,-1.568643938,-1.852378527,-1.852378527,-1.606968991,-1.940219402,8.562274588,8.314238227,8.317035717,8.392507561,10.98871027,9.634206409,9.341113929,9.273390693,0.112427383,0.10450497,0.1013214,0.098619901,14.3235051,19.91520563,34.23871073,42.2403448,29.66738299,17.79652733,47.46391032,54.4,67.18995225,1.13541E-23,100.3773906,5.671759051,0.62248564,19.45878541,14.50025256,5.206845219,0.714861701,1.19447E-23,98.74075206,5.246516839,0.673153321,1619.475208,1304.539608,7.19830891,18.96169498,13.98702778,
57.6,141,0,-1.615107833,-0.131954733,-0.067210971,-1.747062566,-1.615107833,-0.131954733,-0.067210971,-1.747062566,-2.103404004,-0.323351563,0.018417736,-2.426755567,-2.103404004,-0.323351563,0.018417736,-2.426755567,-2.362299741,-0.784525027,0.158235272,-3.146824768,-2.767843009,-0.811754948,-0.007767275,-3.579597957,62.50555398,36.71357528,99.21912926,0.628778853,-1.4831531,-1.4831531,-1.780052442,-1.780052442,-1.577774714,-1.956088061,8.585990702,8.369943693,8.280932936,8.341160558,10.93465825,9.701649357,9.289059703,9.1333031,0.111286505,0.10439083,0.101329984,0.09917518,14.67525697,19.66187289,34.33712986,42.97651332,30.01913486,17.54319459,47.56232945,57.6,65.37804216,-5.24097E-23,100.3581127,5.674803593,0.632525445,19.54383285,14.51860213,5.214058444,0.673280338,-3.59795E-23,98.61503518,5.176859336,0.69580216,1603.610962,1301.366923,7.215600853,19.24729418,13.98633899,
60.8,142,0,-1.50433477,-0.327684801,0.065020033,-1.832019571,-1.50433477,-0.327684801,0.065020033,-1.832019571,-1.894743266,-0.422330342,0.106038793,-2.317073608,-1.894743266,-0.422330342,0.106038793,-2.317073608,-2.132600082,-0.75441798,0.191455034,-2.887018062,-2.594403409,-0.665137582,0.004921318,-3.259540991,62.98711361,36.61559038,99.60270399,0.631108643,-1.176649968,-1.176649968,-1.472412924,-1.472412924,-1.378182102,-1.929265826,8.630123003,8.37569567,8.226475979,8.263342314,10.98558821,9.723817535,9.212098395,9.046242119,0.110675019,0.104039295,0.102064386,0.09954325,14.99572886,19.48672076,34.48244962,43.82331869,30.33960675,17.36804247,47.70764922,60.8,63.79604569,-3.09972E-23,100.3235066,5.694388509,0.608206554,19.64315236,14.49336312,5.221106734,0.58898733,-2.91311E-23,98.54502575,5.198901596,0.729845707,1502.973631,1284.707685,7.203243002,19.73151323,14.00423402,
64,143,0,-1.509243561,-0.355842617,0.119696704,-1.865086178,-1.509243561,-0.355842617,0.119696704,-1.865086178,-1.846098558,-0.460185226,0.142672765,-2.306283785,-1.846098558,-0.460185226,0.142672765,-2.306283785,-2.107425247,-0.70437737,0.197627706,-2.811802618,-2.662038705,-0.643733867,0.041104362,-3.305772572,63.36677527,36.81314218,100.1799175,0.63124304,-1.153400943,-1.153400943,-1.385913332,-1.385913332,-1.403047877,-2.018304838,8.60203826,8.359541209,8.220498131,8.226174603,10.97659176,9.719757707,9.195555417,9.05871447,0.111289262,0.104068569,0.102207964,0.100059438,15.0421166,19.55760858,34.59972518,43.91997668,30.38599449,17.43893028,47.82492477,64,64.61175899,9.35241E-23,100.3225368,5.727393902,0.548785137,19.73693021,14.36905735,5.251107457,0.500284143,6.2779E-23,98.5773037,5.256419544,0.71535583,1438.08292,1245.878402,7.186603039,20.05871766,14.01718635,
67.2,144,0,-1.622007169,-0.183115298,0.009883341,-1.805122467,-1.622007169,-0.183115298,0.009883341,-1.805122467,-2.032077313,-0.414387167,0.071644301,-2.446464481,-2.032077313,-0.414387167,0.071644301,-2.446464481,-2.395329238,-0.709508674,0.16712318,-3.104837913,-2.994960686,-0.828394808,0.032053885,-3.823355494,63.66217769,37.11423237,100.7764101,0.630335285,-1.438891871,-1.438891871,-1.617690146,-1.617690146,-1.685820564,-2.166565879,8.518491185,8.331285694,8.255388784,8.234273393,10.87759642,9.68604248,9.233877697,9.11217201,0.112422263,0.104620641,0.101654909,0.100662534,14.90247477,19.7674001,34.66987487,43.4106259,30.24635266,17.64872181,47.89507446,67.2,67.73489506,7.56252E-23,100.3193959,5.775585662,0.480765392,19.79670396,14.2043938,5.293209259,0.449013296,6.65119E-23,98.64797891,5.288264356,0.617622552,1400.841042,1218.043382,7.193859173,20.0765133,14.00356631,
70.4,145,0,-1.625743661,-0.140766409,-0.120965161,-1.76651007,-1.625743661,-0.140766409,-0.120965161,-1.76651007,-2.120622032,-0.361027111,-0.05617976,-2.481649142,-2.120622032,-0.361027111,-0.05617976,-2.481649142,-2.58643552,-0.759303782,0.104392282,-3.345739302,-3.162963898,-1.014861938,-0.052836901,-4.177825836,64.13360231,36.81298698,100.9465893,0.633703069,-1.484977253,-1.484977253,-1.759594921,-1.759594921,-1.827131738,-2.148101961,8.483288695,8.2927454,8.268086976,8.324656148,10.82636823,9.63422625,9.254047541,9.200681098,0.11283641,0.105223047,0.101455831,0.099829884,14.49747419,19.96054426,34.45801845,42.47147213,29.84135208,17.84186596,47.68321805,70.4,69.34588891,-1.63204E-22,100.29113,5.837971482,0.438869256,19.806355,14.07552771,5.321271132,0.435360534,-1.06693E-22,98.67720419,5.30016096,0.477854235,1319.918169,1238.715082,7.230770126,19.97807558,13.97296049,
73.6,146,0,-1.450321122,-0.38911444,-0.098847647,-1.839435561,-1.450321122,-0.38911444,-0.098847647,-1.839435561,-1.904527819,-0.334561031,-0.127772458,-2.239088849,-1.904527819,-0.334561031,-0.127772458,-2.239088849,-2.3530836,-0.74276393,0.042330789,-3.095847529,-2.9120825,-0.997873005,-0.125689862,-3.909955505,64.54613512,35.90908227,100.4552174,0.640620628,-1.061206682,-1.061206682,-1.569966788,-1.569966788,-1.61031967,-1.914209494,8.527434144,8.26224545,8.23363713,8.499749032,10.8848098,9.604442505,9.224267705,9.335674123,0.112347684,0.105573245,0.102031157,0.09722634,13.82726861,20.09913641,33.92640502,41.22530175,29.1711465,17.98045811,47.15160461,73.6,66.95594098,-1.72708E-22,100.2806971,5.895541776,0.437157314,19.78836647,13.96695864,5.341444154,0.430520064,-1.45206E-22,98.6695772,5.326371712,0.386348531,1198.381803,1287.877731,7.274447807,19.9622837,13.98447882,
76.8,147,0,-1.367466059,-0.654163455,0.026047337,-2.021629514,-1.367466059,-0.654163455,0.026047337,-2.021629514,-1.707940873,-0.30481746,-0.098389356,-2.012758333,-1.707940873,-0.30481746,-0.098389356,-2.012758333,-2.010574418,-0.624826373,0.019034603,-2.635400791,-2.593767299,-0.811145184,-0.112494885,-3.404912483,64.06673071,35.12126626,99.18799696,0.643711137,-0.713302604,-0.713302604,-1.403123413,-1.403123413,-1.385748046,-1.782622116,8.568492807,8.261065487,8.205317729,8.621405201,10.9452135,9.623997849,9.211768389,9.451075108,0.111928922,0.10569981,0.102661099,0.095531423,13.44185698,20.16000316,33.60186014,40.55979322,28.78573487,18.04132486,46.82705973,76.8,65.13981165,2.774E-22,100.2980526,5.923782836,0.456783121,19.77478287,13.84050093,5.379118581,0.418500424,1.75483E-22,98.66793433,5.367531096,0.378906336,1115.266298,1300.650028,7.299601127,20.00802604,14.05395241,
80,148,0,-1.563505844,-0.648371314,0.073413225,-2.211877159,-1.563505844,-0.648371314,0.073413225,-2.211877159,-1.861401807,-0.269339477,-0.033340812,-2.130741284,-1.861401807,-0.269339477,-0.033340812,-2.130741284,-2.026581308,-0.516909171,0.037276379,-2.543490479,-2.610182429,-0.615225464,-0.078831383,-3.225407893,62.66521427,34.88458558,97.54979984,0.640118035,-0.91513453,-0.91513453,-1.592062329,-1.592062329,-1.509672137,-1.994956965,8.52555909,8.300705347,8.23952837,8.5773503,10.88182072,9.694816493,9.293092912,9.482635379,0.112361299,0.105504636,0.102691409,0.096811675,13.74494895,20.12207421,33.86702316,41.13148203,29.08882685,18.00339591,47.09222276,80,69.32021761,3.77114E-22,100.26968,5.918411136,0.461355747,19.77440285,13.75979813,5.423394852,0.40457507,3.06576E-22,98.65913372,5.401841952,0.404864366,1110.877691,1248.163638,7.306672601,20.02019268,14.04432483,
83.2,149,0,-1.791483458,-0.466407132,0.006283592,-2.257890589,-1.791483458,-0.466407132,0.006283592,-2.257890589,-2.13444852,-0.269313649,-0.006523806,-2.403762169,-2.13444852,-0.269313649,-0.006523806,-2.403762169,-2.291265037,-0.514931493,0.06791617,-2.80619653,-2.811524751,-0.501932116,-0.110856195,-3.313456867,61.67847724,34.96901846,96.64749569,0.635990535,-1.325076326,-1.325076326,-1.865134871,-1.865134871,-1.776333544,-2.309592635,8.441686734,8.361701378,8.318986421,8.471934332,10.75347231,9.791862548,9.439759869,9.468866106,0.113170003,0.10508123,0.102296014,0.099015714,14.2038256,20.06595772,34.26978333,41.98679092,29.54770349,17.94727943,47.49498292,83.2,75.03358507,-4.5633E-22,100.1715939,5.896415737,0.425325148,19.77653952,13.82592999,5.42972927,0.39410016,-2.76322E-22,98.59832424,5.430107608,0.409237481,1138.513812,1169.569468,7.307194404,19.99765383,13.77444569,
86.4,150,0,-1.763591963,-0.373081741,-0.056915678,-2.136673704,-1.763591963,-0.373081741,-0.056915678,-2.136673704,-2.161880921,-0.302674701,-0.015806544,-2.464555622,-2.161880921,-0.302674701,-0.015806544,-2.464555622,-2.393130801,-0.560905214,0.079523221,-2.954036015,-2.868566422,-0.482973405,-0.167444561,-3.351539827,62.08867949,35.01449539,97.10317487,0.637088657,-1.390510221,-1.390510221,-1.859206221,-1.859206221,-1.832225588,-2.385593017,8.459178796,8.380877697,8.373670063,8.457638724,10.78871086,9.848277849,9.538090092,9.465816452,0.113052527,0.105200117,0.102019485,0.099220236,14.21277614,20.0448414,34.25761754,42.07355328,29.55665403,17.92616311,47.48281714,86.4,73.55525321,-7.96313E-22,100.121011,5.874454534,0.351660523,19.77094161,14.00033955,5.386730359,0.381013324,-6.30178E-22,98.51775975,5.468924379,0.397465161,1140.225897,1113.688162,7.298158391,19.98915326,13.28165516,
89.6,151,0,-1.587386572,-0.418050174,-0.047118842,-2.005436747,-1.587386572,-0.418050174,-0.047118842,-2.005436747,-2.032931025,-0.299063416,-0.021356571,-2.331994441,-2.032931025,-0.299063416,-0.021356571,-2.331994441,-2.284823153,-0.538132475,0.060533723,-2.822955628,-2.810914332,-0.531158798,-0.163214473,-3.34207313,63.13889407,35.01272775,98.15162182,0.640795303,-1.169336398,-1.169336398,-1.733867609,-1.733867609,-1.746690678,-2.279755533,8.639894533,8.323376665,8.359913771,8.485927633,11.08568991,9.814524665,9.514053537,9.441639155,0.111403618,0.106261038,0.102110498,0.098295719,14.19010783,19.91382541,34.10393324,42.22949707,29.53398572,17.79514711,47.32913284,89.6,66.82123853,7.18722E-22,100.2095463,5.853110085,0.26710242,19.76706058,14.12083738,5.339125195,0.352443647,4.08338E-22,98.51296266,5.508833423,0.409339589,1120.812273,1094.22913,7.284088952,20.00020714,12.87743119,
92.8,152,0,-1.511371761,-0.455945038,-0.009341522,-1.967316799,-1.511371761,-0.455945038,-0.009341522,-1.967316799,-2.000144345,-0.224625479,-0.014602302,-2.224769824,-2.000144345,-0.224625479,-0.014602302,-2.224769824,-2.192278493,-0.454029629,0.035664768,-2.646308122,-2.795353833,-0.560562491,-0.116854896,-3.355916324,63.54673756,35.14632254,98.69306011,0.641382068,-1.055426723,-1.055426723,-1.775518866,-1.775518866,-1.738248864,-2.234791342,8.840541593,8.256118263,8.305086819,8.422370129,11.3968638,9.746439653,9.41170133,9.354675982,0.109371856,0.107229302,0.102344707,0.098924073,14.74885608,19.58450495,34.33336103,43.54983355,30.09273397,17.46582666,47.55856062,92.8,64.69244089,1.63703E-21,100.3271349,5.823254036,0.201550263,19.79525819,14.11387994,5.327120458,0.299095453,1.26637E-21,98.56269015,5.515102861,0.464282954,1121.823743,1112.706173,7.296331234,20.00574825,12.87064538,
96,153,0,-1.531419291,-0.409161293,0.00418877,-1.940580584,-1.531419291,-0.409161293,0.00418877,-1.940580584,-2.005375402,-0.153686752,-0.016569389,-2.159062155,-2.005375402,-0.153686752,-0.016569389,-2.159062155,-2.173736151,-0.425223814,0.044671529,-2.598959966,-2.772626871,-0.485673041,-0.110644597,-3.258299912,63.3003191,35.36027745,98.66059655,0.639104362,-1.122257998,-1.122257998,-1.85168865,-1.85168865,-1.748512337,-2.286953829,8.8455875,8.26283001,8.270537873,8.310448893,11.37574346,9.739428029,9.337960282,9.271387246,0.109008619,0.106993352,0.102383368,0.100721643,15.35866569,19.3618346,34.72050029,44.80970297,30.70254358,17.2431563,47.94569989,96,68.9948036,-1.06248E-21,100.3125376,5.789634198,0.169553355,19.86930576,14.07071231,5.337302015,0.230196606,-5.42575E-22,98.48202336,5.476198497,0.530482537,1146.283142,1155.613286,7.333518126,20.00044097,13.25241554,
99.2,154,0,-1.507217084,-0.343398371,-0.004683211,-1.850615455,-1.507217084,-0.343398371,-0.004683211,-1.850615455,-1.896206279,-0.167162813,-0.033634744,-2.063369093,-1.896206279,-0.167162813,-0.033634744,-2.063369093,-2.148077816,-0.470871132,0.079760778,-2.618948948,-2.692578235,-0.35866261,-0.148902382,-3.051240844,63.3195697,35.35154196,98.67111165,0.639115415,-1.163818712,-1.163818712,-1.729043466,-1.729043466,-1.677206684,-2.333915625,8.629957068,8.313622418,8.27772102,8.318094895,11.01540979,9.780507767,9.344212264,9.305076228,0.110938401,0.106141398,0.102274557,0.100908333,15.03482313,19.62114813,34.65597126,43.97323889,30.37870102,17.50246983,47.88117085,99.2,72.59277215,-3.28999E-21,100.2040222,5.781775811,0.167970468,19.94992526,14.07061777,5.336892584,0.177445066,-2.49433E-21,98.19755506,5.426904075,0.531393158,1142.385322,1147.665887,7.316500222,19.99700438,13.70200304,
102.4,155,0,-1.440061881,-0.341971279,-0.013349645,-1.78203316,-1.440061881,-0.341971279,-0.013349645,-1.78203316,-1.778912279,-0.233130643,-0.043046143,-2.012042922,-1.778912279,-0.233130643,-0.043046143,-2.012042922,-2.124147443,-0.465744932,0.085303927,-2.589892375,-2.667372463,-0.340140171,-0.151746815,-3.007512634,63.82733474,34.98926943,98.81660418,0.64305399,-1.098090602,-1.098090602,-1.545781636,-1.545781636,-1.658402511,-2.327232292,8.410384348,8.322483243,8.29655694,8.46168676,10.67871927,9.782577988,9.391975326,9.450024755,0.113250246,0.105922568,0.102337117,0.099029216,14.01401706,20.159352,34.17336907,41.69027958,29.35789495,18.04067371,47.39856866,102.4,72.48326361,1.41267E-21,100.1590479,5.823573146,0.185203581,19.98073377,14.03756884,5.331291413,0.167413315,5.73559E-22,97.9570411,5.405298228,0.417762905,1072.133996,1002.095671,7.185827192,19.99947964,13.94412046,
105.6,156,0,-1.445069326,-0.407677414,-0.014311984,-1.85274674,-1.445069326,-0.407677414,-0.014311984,-1.85274674,-1.847725362,-0.275825935,-0.023801817,-2.123551297,-1.847725362,-0.275825935,-0.023801817,-2.123551297,-2.169750104,-0.372604896,0.048186777,-2.542355001,-2.759548906,-0.472251699,-0.088685311,-3.231800605,64.02667901,34.49015798,98.51683699,0.646770842,-1.037391912,-1.037391912,-1.571899428,-1.571899428,-1.797145208,-2.287297207,8.398810557,8.300665982,8.303105388,8.562322883,10.67413071,9.752178725,9.426571638,9.560330309,0.113528532,0.106143137,0.1025528,0.097783922,13.57616302,20.32257783,33.89874086,40.8241343,28.92004091,18.20389954,47.12394045,105.6,72.59004217,6.48076E-21,100.1801719,5.895853217,0.20702059,19.9676835,13.85993767,5.356645375,0.188122327,4.8231E-21,98.04606458,5.402631276,0.256915722,969.9876834,763.9358776,7.010661686,20.00153346,14.02561207,
108.8,157,0,-1.563794426,-0.469078158,-0.018476259,-2.032872584,-1.563794426,-0.469078158,-0.018476259,-2.032872584,-2.074167044,-0.291990247,0.010641047,-2.366157291,-2.074167044,-0.291990247,0.010641047,-2.366157291,-2.289126452,-0.335080052,0.027332062,-2.624206503,-2.886690204,-0.571592409,-0.039925849,-3.458282613,63.42983182,34.10926679,97.53909861,0.646953675,-1.094716268,-1.094716268,-1.782176797,-1.782176797,-1.9540464,-2.315097795,8.559748649,8.332974426,8.304187665,8.499858891,10.92149682,9.784053722,9.43392206,9.528229152,0.111833026,0.105681821,0.102600034,0.098935551,14.2249024,19.89494782,34.11985022,42.41747553,29.56878029,17.77626952,47.34504982,108.8,75.02917034,-1.4958E-21,100.1080458,5.960526609,0.219809741,19.97910345,13.60117962,5.424455962,0.202058381,-2.09311E-22,98.36473593,5.38947712,0.192322845,900.7040953,611.0313275,6.899742054,20.00042205,14.09585238,
112,158,0,-1.701606536,-0.441443738,-0.038513113,-2.143050274,-1.701606536,-0.441443738,-0.038513113,-2.143050274,-2.249775024,-0.293818236,0.023431228,-2.54359326,-2.249775024,-0.293818236,0.023431228,-2.54359326,-2.412678716,-0.416653481,0.059625813,-2.829332197,-2.971719472,-0.446634004,-0.080565015,-3.418353476,62.69092992,33.91631443,96.60724435,0.645473722,-1.260162798,-1.260162798,-1.955956788,-1.955956788,-1.996025236,-2.525085468,8.665495592,8.420568188,8.304761394,8.376105141,11.08365476,9.886846423,9.425909992,9.426149617,0.110695081,0.104591642,0.1024983,0.100864223,15.00101792,19.45513171,34.45614963,44.19538017,30.34489581,17.33645341,47.68134922,112,77.28398207,-1.25324E-20,99.89596923,6.023127046,0.223612764,20.04022243,13.46559116,5.507383388,0.198010751,-9.16272E-21,98.54002647,5.385153072,0.272681139,875.4467706,650.3832823,6.849611364,19.99922988,14.04443098,
115.2,159,0,-1.737467609,-0.302215023,-0.068148586,-2.039682632,-1.737467609,-0.302215023,-0.068148586,-2.039682632,-2.240250066,-0.236349467,8.18097E-05,-2.476599533,-2.240250066,-0.236349467,8.18097E-05,-2.476599533,-2.457826483,-0.460773458,0.103754563,-2.918599941,-3.000765447,-0.176154813,-0.158922173,-3.176920259,62.64371476,33.95573449,96.59944924,0.644987501,-1.435252586,-1.435252586,-2.003900598,-2.003900598,-1.997053025,-2.824610634,8.567208543,8.470857552,8.302544872,8.358080372,10.96270053,9.957299771,9.425945317,9.404740481,0.112045857,0.104084177,0.102562275,0.101127185,14.82915616,19.63234423,34.46150039,43.68894849,30.17303405,17.51366594,47.68669998,115.2,77.40242401,5.54207E-22,99.74937574,6.127937098,0.242139187,20.07118042,13.49526797,5.587814484,0.208955195,-1.2678E-21,98.44060526,5.444953115,0.382036664,852.7935883,783.4604624,6.804172666,19.99970329,13.69027766,
118.4,160,0,-1.669673429,-0.126457787,-0.081963574,-1.796131216,-1.669673429,-0.126457787,-0.081963574,-1.796131216,-2.112769971,-0.122173521,-0.028087493,-2.234943492,-2.112769971,-0.122173521,-0.028087493,-2.234943492,-2.414930978,-0.354694423,0.112188481,-2.769625402,-2.974521039,-0.026407882,-0.167984354,-3.000928921,63.11716218,34.34202124,97.45918342,0.644176939,-1.543215642,-1.543215642,-1.99059645,-1.99059645,-2.060236555,-2.948113158,8.35933937,8.442885317,8.308291624,8.446054385,10.70489119,9.943795758,9.459731406,9.482068054,0.114901681,0.104629524,0.102793511,0.099825209,13.91169727,20.28382071,34.19551798,41.44625267,29.25557516,18.16514241,47.42071757,118.4,76.85584035,2.38104E-20,99.89044045,6.278844286,0.299635584,19.9828357,13.41665587,5.685538723,0.264790056,1.71045E-20,98.31225553,5.558353264,0.38751338,816.125277,835.9614264,6.795181507,20.00037879,13.23629251,
121.6,161,0,-1.599285021,-0.023690925,-0.059080717,-1.622975946,-1.599285021,-0.023690925,-0.059080717,-1.622975946,-2.024946954,-0.057780491,-0.018897551,-2.082727445,-2.024946954,-0.057780491,-0.018897551,-2.082727445,-2.359610168,-0.213221298,0.095920963,-2.572831466,-2.907757436,-0.08435235,-0.10626335,-2.992109786,63.39180182,35.06775412,98.45955594,0.640589356,-1.575594096,-1.575594096,-1.967166463,-1.967166463,-2.146388871,-2.823405086,8.272614563,8.388180291,8.318525174,8.498866529,10.62078515,9.900039592,9.505483517,9.533267783,0.116329724,0.105521963,0.103034956,0.099017869,13.40268128,20.67278044,34.07546172,40.21715136,28.74655917,18.55410215,47.30066132,121.6,78.11013209,3.27505E-21,100.1998452,6.410211231,0.379152206,19.80605159,12.97264479,5.809374996,0.346266293,5.50439E-21,98.35190711,5.625205673,0.293901931,800.8864577,779.5498122,6.851657693,20.00019267,13.05396188,
